,Unnamed: 0,x,y,z,qx,qy,qz,qw,type
0,0,-1.96187007427,-1.20726788044,0.0,0.0,0.0,-0.922473967075,0.386059373617,1.0
1,1,-2.86334609985,-0.663751721382,0.0,0.0,0.0,0.928278505802,0.371885806322,1.0
2,2,-3.53200817108,0.10695964098,0.0,0.0,0.0,0.916812777519,0.399317264557,2.0
3,3,-4.36849117279,0.678829967976,0.0,0.0,0.0,0.965232789516,0.261391699314,2.0
4,4,-5.04393100739,1.42332935333,0.0,0.0,0.0,0.886220633984,0.463263392448,1.0
5,5,-5.81663560867,2.071652174,0.0,0.0,0.0,0.97932189703,0.202308237553,1.0
6,6,-6.80410957336,2.25790905952,0.0,0.0,0.0,0.994817614555,0.10167529434,2.0
7,7,-7.76863861084,2.59000301361,0.0,0.0,0.0,0.986584365368,0.163252174854,2.0
8,8,-8.67772293091,3.03478741646,0.0,0.0,0.0,0.96386384964,0.266395300627,2.0
9,9,-7.70318746567,3.28151345253,0.0,0.0,0.0,0.302637219429,0.953105807304,2.0
10,10,-6.7806854248,2.85526490211,0.0,0.0,0.0,-0.388642519712,0.921388626099,2.0
11,11,-6.0113940239,2.20846486092,0.0,0.0,0.0,-0.321465522051,0.946921288967,1.0
12,12,-5.21262454987,1.58727765083,0.0,0.0,0.0,-0.421364158392,0.906891524792,1.0
13,13,-4.65142679214,0.730878651142,0.0,0.0,0.0,-0.407551765442,0.913182079792,1.0
14,14,-3.86214375496,0.108803085983,0.0,0.0,0.0,-0.387257218361,0.921971738338,1.0
15,15,-3.1924033165,-0.670949101448,0.0,0.0,0.0,-0.3583329916,0.933593869209,1.0
16,16,-2.46327280998,-1.40122401714,0.0,0.0,0.0,-0.446624934673,0.894721269608,1.0
17,17,-1.74102413654,-2.1368291378,0.0,0.0,0.0,-0.289388448,0.957211732864,1.0
18,18,-0.762064158916,-2.44496440887,0.0,0.0,0.0,-0.143883273005,0.989594638348,2.0
19,19,0.0768389478326,-2.99208164215,0.0,0.0,0.0,-0.378459066153,0.925618052483,2.0
20,20,0.836095511913,-3.66177010536,0.0,0.0,0.0,-0.266381144524,0.963867783546,2.0
21,21,1.79407811165,-3.97676515579,0.0,0.0,0.0,-0.199460312724,0.979905903339,2.0
22,22,0.862355709076,-3.57292532921,0.0,0.0,0.0,0.978842616081,0.204614549875,2.0
23,23,-0.0867580249906,-3.18461298943,0.0,0.0,0.0,0.973694682121,0.227856785059,2.0
24,24,-0.965608179569,-2.67396998405,0.0,0.0,0.0,0.957451879978,0.288592994213,2.0
25,25,-1.86359536648,-2.03181552887,0.0,0.0,0.0,0.938001990318,0.346629887819,2.0
26,26,-2.52235531807,-1.26140534878,0.0,0.0,0.0,0.866499662399,0.499177664518,2.0
