,Unnamed: 0,x,y,z,qx,qy,qz,qw
0,0,16.794670105,-2.90651464462,0.0,0.0,0.0,0.557676275473,0.83005853515
1,1,21.9516010284,3.9471206665,0.0,0.0,0.0,0.408751896398,0.912645543018
