,Unnamed: 0,x,y,z,qx,qy,qz,qw
0,0,18.2890377045,-1.32460641861,0.0,0.0,0.0,0.939805156444,-0.341710795735
1,1,16.550151825,-3.38334584236,0.0,0.0,0.0,0.915185503574,-0.403032869687
