,Unnamed: 0,x,y,z,qx,qy,qz,qw,type
0,0,-1.46534585953,-0.114385694265,0.0,0.0,0.0,0.882809221745,0.469731658697,1.0
1,1,-0.844494342804,0.770621240139,0.0,0.0,0.0,0.44380018115,0.896125793457,1.0
2,2,-0.148256778717,1.5037791729,0.0,0.0,0.0,0.346653938293,0.937993109226,1.0
3,3,0.700161278248,2.05949807167,0.0,0.0,0.0,0.186122596264,0.982526540756,1.0
4,4,1.65731430054,2.52265787125,0.0,0.0,0.0,0.334362417459,0.942444562912,1.0
5,5,2.38335037231,3.23324251175,0.0,0.0,0.0,0.361748546362,0.93227571249,1.0
6,6,3.16284966469,3.917324543,0.0,0.0,0.0,0.337258309126,0.94141215086,1.0
7,7,3.9437584877,4.6983962059,0.0,0.0,0.0,0.41268491745,0.910873830318,1.0
8,8,3.22907829285,3.96476173401,0.0,0.0,0.0,-0.92795997858,0.3726798594,1.0
9,9,2.45568227768,3.13755083084,0.0,0.0,0.0,-0.920862674713,0.389887064695,1.0
10,10,1.76137626171,2.34672117233,0.0,0.0,0.0,-0.914355754852,0.404911786318,1.0
11,11,1.05998408794,1.59453248978,0.0,0.0,0.0,-0.929514825344,0.368784725666,1.0
12,12,0.295087695122,0.882093310356,0.0,0.0,0.0,-0.941661655903,0.336560934782,1.0
13,13,-0.511332571507,0.208574429154,0.0,0.0,0.0,-0.944676339626,0.328004062176,1.0
14,14,-1.36512327194,-0.439599990845,0.0,0.0,0.0,-0.956230521202,0.292614459991,1.0
