,Unnamed: 0,x,y,z,qx,qy,qz,qw,type
0,0,-18.7880191803,10.109210968,0,0,0,0.7071915269,0.7070220113,6
1,1,-18.8674602509,11.1582479477,0,0,0,0.7008814812,0.7132777572,6
2,2,-18.7293128967,12.2257480621,0,0,0,0.6533315778,0.7570718527,6
3,3,-18.6106758118,13.2399463654,0,0,0,0.6221923232,0.7828643918,6
4,4,-18.4159793854,14.2784662247,0,0,0,0.6489095688,0.7608655691,6
5,5,-18.3599834442,15.2931642532,0,0,0,0.6626732945,0.7489085794,6
6,6,-18.1273784637,16.3000431061,0,0,0,0.5596145988,0.8287529945,6
7,7,-17.6454219818,17.2696666718,0,0,0,0.5009931922,0.8654512167,6
8,8,-17.2427082062,18.2490787506,0,0,0,0.5890048146,0.8081294894,6
9,9,-17.0303993225,19.2358646393,0,0,0,0.6592831612,0.7518947721,6
10,10,-16.9407863617,20.262348175,0,0,0,0.6592385769,0.7519338131,6
11,11,-16.9126834869,21.291841507,0,0,0,0.7248862982,0.6888685226,6
12,12,-16.9070854187,22.348772049,0,0,0,0.6703243256,0.7420682907,6
13,13,-16.8029155731,23.3891353607,0,0,0,0.6782518029,0.7348296046,6
14,14,-16.8235530853,24.4457798004,0,0,0,0.7347154617,0.678375423,6
15,15,-17.0067501068,25.5074977875,0,0,0,0.7536071539,0.657325089,6
16,16,-17.1306705475,26.5209922791,0,0,0,0.7440981865,0.6680702567,6
17,17,-17.2379150391,27.5186786652,0,0,0,0.7083876729,0.7058235407,6
18,18,-17.273897171,28.597946167,0,0,0,0.7091770768,0.7050303817,6
19,19,-17.3434143066,29.6001300812,0,0,0,0.7210888267,0.6928426623,6
20,20,-17.4569206238,30.6971054077,0,0,0,0.7515265346,0.6597028971,6
21,21,-17.5737781525,31.7709121704,0,0,0,0.7022953033,0.7118857503,6
22,22,-17.478685379,32.7779846191,0,0,0,0.6500871181,0.7598596811,6
23,23,-17.4199790955,33.8556365967,0,0,0,0.708871901,0.705337286,6
24,24,-17.5028591156,34.9187927246,0,0,0,0.7248942852,0.6888601184,6
25,25,-17.4883747101,35.9913253784,0,0,0,0.6829460263,0.7304688096,6
26,26,-17.4397850037,37.0456542969,0,0,0,0.6863120794,0.7273072004,6
27,27,-17.2947902679,38.1004104614,0,0,0,0.6543413401,0.7561993003,6
28,28,-17.1209869385,39.106842041,0,0,0,0.6325820088,0.7744933963,6
29,29,-17.0948467255,40.1157035828,0,0,0,0.7170610428,0.6970103383,6
30,30,-17.1259765625,41.1391334534,0,0,0,0.6749085188,0.7379013896,6
31,31,-16.9920520782,42.2194442749,0,0,0,0.6202565432,0.7843990326,6
32,32,-16.9808330536,43.2594566345,0,0,0,0.6760185957,0.7368845344,6
33,33,-17.0544719696,44.3151130676,0,0,0,0.6814230084,0.7318897843,6
34,34,-17.028465271,45.343547821,0,0,0,0.7142592072,0.6998812556,6
35,35,-17.0977649689,46.3521614075,0,0,0,0.7551696301,0.6555294394,6
36,36,-17.2725410461,47.4099197388,0,0,0,0.7396556139,0.6729856133,6
37,37,-17.3711833954,48.5134048462,0,0,0,0.6884334683,0.7252994776,6
38,38,-17.3117713928,49.6068344116,0,0,0,0.6532632113,0.7571309209,6
39,39,-17.1791419983,50.6830444336,0,0,0,0.6501967311,0.7597658634,6
40,40,-16.9083251953,51.7249259949,0,0,0,0.5671830773,0.8235917687,6
41,41,-16.5881175995,52.6727638245,0,0,0,0.6055571437,0.7958018184,6
42,42,-16.3939762115,53.6564292908,0,0,0,0.6625743508,0.7489961386,6
43,43,-16.4005012512,54.7156600952,0,0,0,0.7382784486,0.6744960546,6
44,44,-16.58659935,55.6993293762,0,0,0,0.778241694,0.6279648542,6
