,Unnamed: 0,x,y,z,qx,qy,qz,qw,type
0,0,70.6050567627,-24.189825058,0.0,0.0,0.0,-0.929149925709,0.369703114033,1.0
1,1,69.9080200195,-25.035074234,0.0,0.0,0.0,-0.87659496069,0.481228888035,1.0
2,2,69.2051696777,-25.8445892334,0.0,0.0,0.0,-0.941194355488,0.337865591049,1.0
3,3,68.3895874023,-26.4499378204,0.0,0.0,0.0,-0.960979342461,0.276620090008,1.0
4,4,67.5019378662,-26.935377121,0.0,0.0,0.0,-0.975713670254,0.219049811363,1.0
5,5,66.6311721802,-27.5075492859,0.0,0.0,0.0,-0.94012928009,0.340818107128,1.0
6,6,65.8428192139,-28.2210254669,0.0,0.0,0.0,-0.948950052261,0.315426319838,1.0
7,7,65.0487365723,-28.9215316772,0.0,0.0,0.0,-0.915333688259,0.402696162462,1.0
8,8,64.3558349609,-29.7935085297,0.0,0.0,0.0,-0.903441429138,0.428711503744,1.0
9,9,63.723285675,-30.6562824249,0.0,0.0,0.0,-0.888206005096,0.459445416927,1.0
10,10,63.0472679138,-31.3985500336,0.0,0.0,0.0,-0.939436614513,0.34272274375,1.0
11,11,62.1610832214,-31.9758415222,0.0,0.0,0.0,-0.968156337738,0.250346362591,1.0
12,12,61.2567634583,-32.4519348145,0.0,0.0,0.0,-0.964517116547,0.264020293951,1.0
13,13,60.2887878418,-32.9295043945,0.0,0.0,0.0,-0.978455543518,0.206457599998,1.0
14,14,59.2816848755,-33.3179931641,0.0,0.0,0.0,-0.988308429718,0.152467817068,1.0
15,15,58.2990455627,-33.7332839966,0.0,0.0,0.0,-0.979876637459,0.199604019523,1.0
16,16,57.3826675415,-34.1724281311,0.0,0.0,0.0,-0.974304616451,0.22523444891,1.0
17,17,56.4390830994,-34.6726112366,0.0,0.0,0.0,-0.96982806921,0.243789836764,1.0
18,18,55.5281715393,-35.2163200378,0.0,0.0,0.0,-0.960744917393,0.277433246374,1.0
19,19,54.6642417908,-35.8045196533,0.0,0.0,0.0,-0.951015114784,0.309144377708,1.0
20,20,53.8702468872,-36.4363822937,0.0,0.0,0.0,-0.937261879444,0.348626077175,1.0
21,21,53.0592079163,-37.1849365234,0.0,0.0,0.0,-0.919315099716,0.393522202969,1.0
22,22,54.3975486755,-37.2097320557,0.0,0.0,0.0,-0.898465454578,0.439044207335,2.0
23,23,53.1347198486,-36.1412162781,0.0,0.0,0.0,-0.903188884258,0.429243355989,2.0
24,24,52.5895805359,-37.7255020142,0.0,0.0,0.0,-0.903213918209,0.429190695286,2.0
25,25,51.9699897766,-38.5592765808,0.0,0.0,0.0,-0.930765926838,0.365615606308,2.0
26,26,51.1105117798,-39.1528701782,0.0,0.0,0.0,-0.978966474533,0.204021275043,2.0
27,27,50.1525917053,-39.5076713562,0.0,0.0,0.0,-0.983162283897,0.182734698057,2.0
28,28,49.1866950989,-39.9297637939,0.0,0.0,0.0,-0.975258231163,0.221068680286,2.0
29,29,48.299407959,-40.4317436218,0.0,0.0,0.0,-0.955780684948,0.294080406427,2.0
30,30,47.4202270508,-40.9955215454,0.0,0.0,0.0,-0.976652503014,0.214825227857,2.0
31,31,46.4301986694,-41.3639945984,0.0,0.0,0.0,-0.991742968559,0.128241419792,2.0
32,32,45.4699783325,-41.7279014587,0.0,0.0,0.0,-0.971189618111,0.238308027387,2.0
33,33,44.6278991699,-42.2831954956,0.0,0.0,0.0,-0.940324068069,0.340280234814,2.0
34,34,43.9041404724,-43.0404853821,0.0,0.0,0.0,-0.898815453053,0.438327223063,2.0
35,35,43.1186676025,-43.7648391724,0.0,0.0,0.0,-0.954748213291,0.2974152565,2.0
36,36,42.2364387512,-44.2598381042,0.0,0.0,0.0,-0.981444776058,0.191744998097,2.0
37,37,41.2677192688,-44.6025848389,0.0,0.0,0.0,-0.977977097034,0.208712309599,2.0
38,38,40.4041633606,-45.2002983093,0.0,0.0,0.0,-0.932614564896,0.360874086618,2.0
39,39,39.649723053,-45.8638191223,0.0,0.0,0.0,-0.93877363205,0.344534546137,2.0
40,40,38.8436813354,-46.5225830078,0.0,0.0,0.0,-0.956017971039,0.293308138847,2.0
41,41,37.9729232788,-47.049949646,0.0,0.0,0.0,-0.980819761753,0.194916963577,1.0
42,42,-63.7620162964,-3.48281788826,0.0,0.0,0.0,-0.0500075370073,0.998748838902,1.0
43,43,-62.7329559326,-3.49989938736,0.0,0.0,0.0,0.033390417695,0.999442398548,1.0
