,Unnamed: 0,x,y,z,qx,qy,qz,qw
0,0,9.50098419189,-3.33436512947,0.0,0.0,0.0,0.946750702714,-0.32196755568
1,1,6.58917808533,-1.53231239319,0.0,0.0,0.0,-0.852721851409,0.522365240162
