,Unnamed: 0,x,y,z,qx,qy,qz,qw
0,0,5.23478364944,7.67246437073,0.0,0.0,0.0,0.949897943856,-0.31256022821
1,1,3.65039014816,6.48277950287,0.0,0.0,0.0,0.984799968037,-0.17369232267
2,2,1.50616359711,5.94107341766,0.0,0.0,0.0,0.974843898886,-0.222888700486
3,3,-0.344627797604,4.98332262039,0.0,0.0,0.0,0.950712652781,-0.310073300757
4,4,-3.55779576302,2.92273902893,0.0,0.0,0.0,0.987676905435,-0.156506646729
