,Unnamed: 0,x,y,z,qx,qy,qz,qw,type
0,0,0.390500485897,-2.12094807625,0.0,0.0,0.0,-0.681351900101,0.731956005096,1.0
1,1,-3.47992300987,0.00239476095885,0.0,0.0,0.0,0.959778606892,0.28075799346,1.0
2,2,-4.37284088135,0.460959374905,0.0,0.0,0.0,0.971977651119,0.235073357821,1.0
3,3,-5.34868240356,0.845087528229,0.0,0.0,0.0,0.97962385416,0.200841009617,1.0
4,4,-6.16369962692,1.44737792015,0.0,0.0,0.0,0.889000177383,0.457906872034,1.0
5,5,-5.16568470001,1.55161035061,0.0,0.0,0.0,-0.342953979969,0.939352214336,1.0
6,6,-4.52666473389,1.03115308285,0.0,0.0,0.0,-0.347101539373,0.937827527523,1.0
7,7,-1.91502356529,-4.55038356781,0.0,0.0,0.0,0.675198554993,0.73763602972,1.0
8,8,-1.9176762104,-4.55663490295,0.0,0.0,0.0,0.675131976604,0.737696945667,1.0
9,9,-5.01823139191,1.01014888287,0.0,0.0,0.0,-0.348877370358,0.937168359756,1.0
10,10,-5.01706933975,1.0113581419,0.0,0.0,0.0,-0.348883926868,0.937165975571,1.0
11,11,-1.9311773777,-4.5779876709,0.0,0.0,0.0,0.674776792526,0.738021850586,1.0
12,12,-1.93034315109,-4.57835292816,0.0,0.0,0.0,0.674849748611,0.737955152988,1.0
13,13,-5.01888227463,1.00640070438,0.0,0.0,0.0,-0.349442094564,0.93695795536,1.0
14,14,-5.01992559433,1.0095539093,0.0,0.0,0.0,-0.349415689707,0.936967790127,1.0
15,15,-1.94589221478,-4.59224891663,0.0,0.0,0.0,0.674025952816,0.738707661629,1.0
16,16,-1.94487166405,-4.59184646606,0.0,0.0,0.0,0.674007296562,0.738724648952,1.0
17,17,-5.02414894104,1.00202143192,0.0,0.0,0.0,-0.35022354126,0.93666613102,1.0
18,18,-4.1950135231,0.37101367116,0.0,0.0,0.0,-0.310277879238,0.950645923615,1.0
19,19,-3.28168153763,-0.0988645777106,0.0,0.0,0.0,-0.215562343597,0.976490080357,1.0
20,20,-2.30951166153,-0.421863406897,0.0,0.0,0.0,-0.163032099605,0.986620783806,1.0
