,Unnamed: 0,x,y,z,qx,qy,qz,qw,type
0,0,-0.00105979433283,0.00237325578928,0.0,0.0,0.0,-0.000234803577769,1.0,2.0
1,1,0.975109875202,0.222647070885,0.0,0.0,0.0,0.316656351089,0.948540329933,2.0
2,2,1.89538359642,0.623105883598,0.0,0.0,0.0,0.242651045322,0.970113635063,2.0
3,3,2.80655407906,1.06347131729,0.0,0.0,0.0,0.179012075067,0.983846902847,2.0
4,4,3.65960001945,1.59451031685,0.0,0.0,0.0,0.220810562372,0.97531670332,2.0
5,5,4.61576032639,1.90441644192,0.0,0.0,0.0,0.202932551503,0.979192733765,2.0
6,6,5.53480148315,2.35431742668,0.0,0.0,0.0,0.169336676598,0.985558271408,2.0
7,7,6.47012662888,2.73136258125,0.0,0.0,0.0,0.222709193826,0.974884927273,2.0
8,8,7.4681596756,2.95209765434,0.0,0.0,0.0,0.22927056253,0.973362743855,2.0
9,9,8.41791820526,3.29788708687,0.0,0.0,0.0,0.219909846783,0.975520193577,2.0
10,10,9.39410400391,3.6594107151,0.0,0.0,0.0,0.194976910949,0.980807840824,2.0
11,11,10.3317146301,4.05546808243,0.0,0.0,0.0,0.196596875787,0.980484426022,2.0
12,12,11.2691240311,4.48566293716,0.0,0.0,0.0,0.222049608827,0.975035369396,2.0
13,13,12.1960115433,4.94057512283,0.0,0.0,0.0,0.210897311568,0.977508246899,2.0
14,14,-4.18592739105,0.877582669258,0.0,0.0,0.0,-0.299869060516,0.953980386257,2.0
15,15,-5.00871276855,1.46974241734,0.0,0.0,0.0,-0.312238395214,0.950003802776,2.0
16,16,-5.82303190231,2.08982825279,0.0,0.0,0.0,-0.365633070469,0.930759072304,2.0
17,17,-6.60427474976,2.74986243248,0.0,0.0,0.0,-0.382577419281,0.923923432827,2.0
18,18,-7.29187250137,3.50092077255,0.0,0.0,0.0,-0.400955677032,0.916097462177,2.0
19,19,-7.83824110031,4.35781049728,0.0,0.0,0.0,-0.444213628769,0.895920872688,2.0
20,20,-9.19926261902,5.67736005783,0.0,0.0,0.0,-0.371553778648,0.92841142416,2.0
21,21,-10.084186554,6.7020573616,0.0,0.0,0.0,-0.419192612171,0.907897293568,2.0
22,22,-10.7148513794,7.502597332,0.0,0.0,0.0,-0.388843983412,0.921303629875,2.0
23,23,-11.537528038,8.10300064087,0.0,0.0,0.0,-0.347375899553,0.937725961208,2.0
24,24,-12.3822755814,8.73430347443,0.0,0.0,0.0,-0.379762560129,0.925083994865,2.0
25,25,-13.060254097,9.47924804688,0.0,0.0,0.0,-0.370527386665,0.928821563721,2.0
26,26,-13.8437814713,10.1307754517,0.0,0.0,0.0,-0.350605964661,0.936523079872,2.0
27,27,-14.6541023254,10.7444820404,0.0,0.0,0.0,-0.27850201726,0.960435628891,2.0
28,28,-15.4985113144,11.3472423553,0.0,0.0,0.0,-0.363281577826,0.931679368019,2.0
29,29,-16.2786159515,11.9745378494,0.0,0.0,0.0,-0.392689585686,0.919671058655,2.0
