,Unnamed: 0,x,y,z,qx,qy,qz,qw,type
0,0,-12.3960618973,22.7471237183,0,0,0,0.8541595512,0.5200110202,0
1,1,-21.4450416565,38.3905677795,0,0,0,0.8649577268,0.5018447278,0
2,2,-27.8709640503,49.5840148926,0,0,0,0.8702994979,0.4925228766,0
3,3,-35.8519821167,62.0185317993,0,0,0,0.858336491,0.5130871936,0
4,4,-37.4589233398,66.3831634521,0,0,0,0.861973971,0.5069525356,0
5,5,-41.1332855225,73.5403671265,0,0,0,0.8974359907,0.4411446958,0
6,6,-45.3698730469,80.3904876709,0,0,0,0.8993629624,0.4372027698,0
7,7,-50.4449577332,86.4615478516,0,0,0,0.8377168662,0.5461047995,0
8,8,-51.6200141907,91.5611877441,0,0,0,0.8497793329,0.5271385827,0
9,9,-58.9956169128,106.238746643,0,0,0,0.6340625083,0.7732817957,0
10,10,-57.9915771484,115.117546082,0,0,0,0.8603018477,0.5097849848,0
11,11,-67.6163787842,134.012390137,0,0,0,0.8583938856,0.5129911668,0
12,12,-74.4184951782,148.835617065,0,0,0,0.9164867676,0.4000650007,0
13,13,-78.8230361938,155.159042358,0,0,0,0.939743318,0.3418808216,1
14,14,-76.2338104248,162.307266235,0,0,0,0.5529128105,0.8332391158,0
15,15,-71.1146087646,168.255050659,0,0,0,0.2589480578,0.9658912482,0
16,16,-60.448184967,173.129623413,0,0,0,0.2347571196,0.9720540596,0
17,17,-50.3444900513,178.057937622,0,0,0,0.2063003244,0.9784887205,0
18,18,-36.557723999,185.323287964,0,0,0,0.2065043575,0.9784456808,0
19,19,-21.9155845642,192.508666992,0,0,0,0.20096457,0.9795985104,0
20,20,-14.1612739563,197.106201172,0,0,0,0.2408597455,0.9705599327,0
21,21,-4.7776904106,201.368865967,0,0,0,0.2153078455,0.9765462261,0
22,22,0.7102121711,204.609222412,0,0,0,0.2255079859,0.9742413193,0
23,23,2.8821592331,205.505096436,0,0,0,-0.5932788609,0.8049970144,0
24,24,5.747584343,196.397827148,0,0,0,-0.5723818347,0.8199872166,0
25,25,8.5855207443,188.032348633,0,0,0,-0.5849242669,0.8110879126,0
26,26,12.0911684036,178.001098633,0,0,0,-0.5980799612,0.8014364354,0
27,27,15.0963449478,169.555175781,0,0,0,-0.5754311028,0.8178502589,0
28,28,18.3758335114,160.510971069,0,0,0,-0.5825573691,0.8127895863,0
29,29,21.470123291,152.096557617,0,0,0,-0.5834083507,0.8121789805,0
30,30,23.8127346039,144.513137817,0,0,0,-0.5998175619,0.8001367961,0
31,31,27.6954631805,137.842758179,0,0,0,-0.5699343174,0.8216902542,0
32,32,31.3116149902,128.924865723,0,0,0,-0.5727286147,0.819745042,0
33,33,34.3757781982,121.223129272,0,0,0,-0.5587192612,0.8293568515,0
34,34,36.6797485352,116.166374207,0,0,0,-0.5753994071,0.8178725587,0
35,35,38.7998733521,110.154769897,0,0,0,-0.5583861679,0.8295811519,0
36,36,40.7420349121,104.724967957,0,0,0,-0.5101682021,0.8600746512,0
37,37,42.7986526489,100.815452576,0,0,0,-0.546662759,0.8373528694,0
38,38,46.4741096497,93.2201919556,0,0,0,-0.5499031566,0.8352284229,0
39,39,48.5299301147,88.4517974854,0,0,0,-0.5499280775,0.8352120147,0
40,40,53.7930259705,77.5682678223,0,0,0,-0.5317129206,0.8469246543,0
41,41,57.0032424927,70.4290924072,0,0,0,-0.493667974,0.8696504651,0
42,42,57.7274208069,64.9485244751,0,0,0,-0.4470473834,0.8945102777,1
43,43,56.7821846008,59.4648895264,0,0,0,-0.7875458329,0.616256084,0
44,44,54.6756134033,52.6234779358,0,0,0,-0.8483089321,0.5295016106,0
45,45,50.0946159363,45.6622924805,0,0,0,0.912850016,-0.4082950505,0
46,46,43.6767082214,38.1943244934,0,0,0,0.9577423842,-0.2876274073,0
47,47,36.9843711853,32.1737136841,0,0,0,0.9305034085,-0.3662832329,0
48,48,35.3077278137,28.5025119781,0,0,0,-0.7323411788,0.6809378811,2
49,49,31.8420448303,21.1730098724,0,0,0,-0.8048343634,0.5934994923,0
50,50,30.011177063,12.3629722595,0,0,0,-0.7949394444,0.6066887833,0
51,51,29.6563396454,7.7507305145,0,0,0,-0.8228808588,0.5682139494,0
