,Unnamed: 0,x,y,z,qx,qy,qz,qw,type
0,0,0.622292101383,-3.60547757149,0.0,0.0,0.0,-0.713979780674,0.700166344643,1.0
1,1,-8.55143642426,6.055560112,0.0,0.0,0.0,0.949390053749,0.314099520445,1.0
2,2,-9.39837741852,6.63606786728,0.0,0.0,0.0,0.943959593773,0.330061078072,1.0
3,3,-10.2087116241,7.23706150055,0.0,0.0,0.0,0.946413695812,0.322956889868,1.0
4,4,-11.1336603165,7.67609500885,0.0,0.0,0.0,0.956941723824,0.290280073881,1.0
5,5,-11.4849290848,7.86837291718,0.0,0.0,0.0,0.96484541893,0.262818098068,1.0
6,6,4.67929315567,-11.9979915619,0.0,0.0,0.0,-0.681191861629,0.732104957104,1.0
7,7,4.67790603638,-12.0048313141,0.0,0.0,0.0,-0.68102645874,0.732258796692,1.0
8,8,-18.4683818817,18.3189468384,0.0,0.0,0.0,0.965234041214,0.261387199163,1.0
9,9,-17.5332794189,17.8362884521,0.0,0.0,0.0,-0.237209409475,0.971458554268,1.0
10,10,-16.6500701904,17.2815589905,0.0,0.0,0.0,-0.327367872,0.944896996021,1.0
11,11,-15.823548317,16.6366539001,0.0,0.0,0.0,-0.343929082155,0.938995599747,1.0
12,12,-14.9477577209,16.0667724609,0.0,0.0,0.0,-0.294417828321,0.955676794052,1.0
13,13,-14.0823450089,15.5643491745,0.0,0.0,0.0,-0.268355041742,0.963320076466,1.0
14,14,-13.0975952148,15.2031135559,0.0,0.0,0.0,-0.175559476018,0.984468817711,1.0
15,15,-12.2315340042,14.6853246689,0.0,0.0,0.0,-0.538458943367,0.842651724815,1.0
