,Unnamed: 0,x,y,z,qx,qy,qz,qw,type
0,0,-2.12022185326,-0.53068035841,0.0,0.0,0.0,-0.933305859566,0.359082460403,1.0
1,1,-3.12756681442,-0.363789737225,0.0,0.0,0.0,0.955231189728,0.295860379934,1.0
2,2,-3.96417927742,0.202569127083,0.0,0.0,0.0,0.948489308357,0.316809147596,1.0
3,3,-4.80490064621,0.807210445404,0.0,0.0,0.0,0.953777909279,0.30051240325,1.0
4,4,-5.63434839249,1.44957220554,0.0,0.0,0.0,0.942699015141,0.333644419909,1.0
5,5,-6.4651761055,2.12841272354,0.0,0.0,0.0,0.937749147415,0.347313344479,1.0
6,6,-7.2676024437,2.83660650253,0.0,0.0,0.0,0.945285797119,0.326243430376,1.0
7,7,-6.61869239807,2.03033638,0.0,0.0,0.0,-0.253237813711,0.967404067516,1.0
8,8,-5.76030635834,1.4969445467,0.0,0.0,0.0,-0.298669219017,0.95435667038,1.0
9,9,-4.94495725632,0.858484327793,0.0,0.0,0.0,-0.336607635021,0.941645026207,1.0
10,10,-4.11530542374,0.247026398778,0.0,0.0,0.0,-0.294665396214,0.955600500107,1.0
11,11,-3.2131114006,-0.293742954731,0.0,0.0,0.0,-0.293874591589,0.955843985081,1.0
12,12,-2.27660894394,-0.698777556419,0.0,0.0,0.0,0.0158579666167,0.9998742342,1.0
