,x,y,z,qx,qy,qz,qw,type,map
0,0.0644925684,19.9192051433,0.4250388983,0.0133611306,-0.0014052236,0.9988008865,-0.0470775399,1,0
1,-1.0595845697,19.759131978,0.4694854048,0.0192145534,-0.005187121,0.9947448421,-0.1004320358,8,0
2,-2.0135409577,19.4405083996,0.4937603463,0.0187400855,-0.0028369056,0.986131345,-0.164880962,1,0
3,-3.0565023325,19.1752974572,0.5243914716,0.0181415542,-0.0034757452,0.9949309711,-0.0988492081,1,0
4,-4.0637023683,18.9538309557,0.5596661332,0.022297623,-0.0006184027,0.9937330617,-0.1095309805,1,0
5,-5.0943075735,18.7614237959,0.5797018814,0.0184491891,-0.0032467628,0.9965653561,-0.0806633563,1,0
6,-6.0943926472,18.4549858278,0.5755900792,0.0124410314,0.000118126,0.9619280691,-0.2730194071,1,0
7,-6.7007702908,17.6012739364,0.5598046562,-0.0116931754,0.0031728754,-0.8057476899,0.5921350038,1,0
8,-6.4719308468,16.5992619363,0.5377064746,-0.0020609457,-0.0030046374,-0.3604807974,0.9327595185,1,0
9,-5.3899860474,16.504271508,0.5138812032,0.0129337585,-0.0028529178,0.0915300936,0.9957142264,1,0
10,-4.3554441121,16.6779749414,0.509232575,0.0161106696,-0.0026667537,0.0694815063,0.9974495752,1,0
11,-3.2918188801,16.775796497,0.4757737205,0.017408297,0.0026880278,0.0069531673,0.9998206735,1,0
12,-2.284720179,16.7291656949,0.4604899024,0.0167514775,0.0004988453,-0.0455950042,0.9988194205,1,0
13,-1.1960676811,16.553904902,0.4287178459,0.0126419645,0.0003940143,-0.1081791041,0.9940509579,1,0
14,-0.1286340881,16.2883127787,0.4093752563,0.0174792168,0.0071215559,-0.156197844,0.9875454389,1,0
15,0.8610537837,15.8901515015,0.3860558885,-0.0019207716,-8.46072334622e-05,-0.2010492008,0.9795792578,1,0
16,1.7499351037,15.3423555523,0.4014477311,-0.0213196053,-0.0101228226,-0.2659100292,0.963708908,1,0
17,2.7315882501,14.9303971358,0.3887215645,-0.0079048749,0.000604812,-0.0438160563,0.9990081583,1,0
18,3.7757419174,15.1312216111,0.347732026,-0.0019126039,0.00294672,0.2753398323,0.9613405409,1,0
19,4.4277609545,15.8972003294,0.3189077424,-0.0115130657,0.0057406957,0.5426390393,0.8398674698,1,0
20,4.2399611208,16.925412333,0.3103532834,0.020773522,-0.0156675814,0.905815078,0.4228735415,1,0
21,3.3431584615,17.4266155006,0.3571999632,0.0236395287,-0.0187907437,0.9839064249,0.1761142459,1,0
22,2.4207104555,17.9420914619,0.404180517,0.0219600425,-0.0132764808,0.9454943645,0.3246257819,1,0
23,1.6532079917,18.6199649268,0.4382584585,0.0248131235,-0.012343269,0.9301440827,0.3661474267,1,0
24,0.8162333205,19.2527751565,0.476693251,0.0205980182,-0.0110776409,0.9555312656,0.2939608954,1,0
25,-0.1996145171,19.5153746762,0.4972657948,0.0188551187,-0.0104892663,0.9911736449,0.1308023907,1,0
