,Unnamed: 0,x,y,z,qx,qy,qz,qw,type
0,0,0.000397032796172,0.00180063885637,0.0,0.0,0.0,-0.000832835270558,0.999999642372,2.0
1,1,1.00657773018,0.113373793662,0.0,0.0,0.0,0.174640566111,0.984632253647,2.0
2,2,1.88865923882,0.637526988983,0.0,0.0,0.0,0.256673067808,0.96649825573,2.0
3,3,2.74207901955,1.20837879181,0.0,0.0,0.0,0.297872811556,0.954605579376,2.0
4,4,3.57887029648,1.76776409149,0.0,0.0,0.0,0.251365303993,0.967892289162,2.0
5,5,4.50715017319,2.14414548874,0.0,0.0,0.0,0.202084481716,0.97936809063,2.0
6,6,5.42169761658,2.59358525276,0.0,0.0,0.0,0.238325953484,0.971185207367,2.0
7,7,6.35040473938,3.02494192123,0.0,0.0,0.0,0.18469274044,0.982796311378,2.0
8,8,7.28202962875,3.44235920906,0.0,0.0,0.0,0.21429733932,0.976768493652,2.0
9,9,8.22471809387,3.82550835609,0.0,0.0,0.0,0.192024260759,0.981390178204,2.0
10,10,9.17143154144,4.22897863388,0.0,0.0,0.0,0.203234761953,0.979130029678,2.0
11,11,10.0817737579,4.69008302689,0.0,0.0,0.0,0.225640594959,0.974210619926,2.0
12,12,11.0414772034,5.02404642105,0.0,0.0,0.0,0.136583462358,0.990628540516,2.0
13,13,12.0284423828,5.35189819336,0.0,0.0,0.0,0.203912079334,0.978989183903,2.0
14,14,12.9471139908,5.81805419922,0.0,0.0,0.0,0.169266372919,0.985570311546,2.0
15,15,13.9579486847,6.06922388077,0.0,0.0,0.0,0.0820320397615,0.996629714966,2.0
16,16,14.9626083374,6.12703180313,0.0,0.0,0.0,0.021032596007,0.999778807163,2.0
17,17,13.9578447342,5.99943876266,0.0,0.0,0.0,0.997505187988,0.0705934390426,2.0
18,18,12.9740924835,5.78080368042,0.0,0.0,0.0,-0.98064994812,0.195769488811,2.0
19,19,12.0609588623,5.31361532211,0.0,0.0,0.0,-0.960443019867,0.278476566076,2.0
20,20,11.1179857254,4.90580129623,0.0,0.0,0.0,-0.990590512753,0.136859312654,2.0
21,21,10.1117115021,4.6833820343,0.0,0.0,0.0,-0.986905455589,0.16129976511,2.0
22,22,9.20290851593,4.22615814209,0.0,0.0,0.0,-0.98424077034,0.176833614707,2.0
23,23,8.25276088715,3.89359664917,0.0,0.0,0.0,-0.983461916447,0.181114956737,2.0
24,24,7.26046037674,3.6101360321,0.0,0.0,0.0,-0.988131582737,0.15360969305,2.0
25,25,6.51140260696,2.92386007309,0.0,0.0,0.0,-0.901701807976,0.432358443737,2.0
26,26,5.62722921371,2.41201496124,0.0,0.0,0.0,-0.990756392479,0.135652944446,2.0
27,27,4.67487096786,2.04190587997,0.0,0.0,0.0,-0.988896608353,0.148605257273,2.0
28,28,3.7228512764,1.63980126381,0.0,0.0,0.0,-0.965129077435,0.261774480343,2.0
29,29,2.89895796776,1.03674793243,0.0,0.0,0.0,-0.958256959915,0.285908281803,2.0
30,30,2.03844976425,0.516237139702,0.0,0.0,0.0,-0.953727006912,0.300673872232,2.0
31,31,1.06763982773,0.159495189786,0.0,0.0,0.0,-0.995621025562,0.0934813022614,2.0
32,32,0.149858683348,-0.237707287073,0.0,0.0,0.0,-0.964292943478,0.264837801456,2.0
