,Unnamed: 0,x,y,z,qx,qy,qz,qw,type
0,0,0.00164674816187,-1.91888811969e-05,0.0,0.0,0.0,5.08380690007e-05,1.0,2.0
1,1,1.01774418354,0.230482056737,0.0,0.0,0.0,0.16622236371,0.986088275909,2.0
2,2,1.91142737865,0.791297912598,0.0,0.0,0.0,0.323330074549,0.946286261082,2.0
3,3,2.78898978233,1.27816390991,0.0,0.0,0.0,0.223505333066,0.974702715874,2.0
4,4,3.75375938416,1.54935252666,0.0,0.0,0.0,0.208964303136,0.97792327404,2.0
5,5,4.69805574417,1.90280091763,0.0,0.0,0.0,0.180825799704,0.983515143394,2.0
6,6,5.63382339478,2.36269497871,0.0,0.0,0.0,0.234428837895,0.972133278847,2.0
7,7,6.54205274582,2.81969714165,0.0,0.0,0.0,0.202000319958,0.979385435581,2.0
8,8,7.54617357254,3.15536141396,0.0,0.0,0.0,0.15135191381,0.988479971886,2.0
9,9,8.53075885773,3.53173780441,0.0,0.0,0.0,0.17286901176,0.984944820404,2.0
10,10,9.50940227509,3.88996696472,0.0,0.0,0.0,0.195469528437,0.980709791183,2.0
11,11,10.4571886063,4.26250886917,0.0,0.0,0.0,0.157839000225,0.987464845181,2.0
12,12,11.4017219543,4.6297326088,0.0,0.0,0.0,0.184464290738,0.982839226723,2.0
13,13,12.2715120316,5.13779687881,0.0,0.0,0.0,0.281300902367,0.959619641304,2.0
14,14,13.2461767197,5.40216302872,0.0,0.0,0.0,0.138788729906,0.990321993828,2.0
15,15,14.143954277,5.85520410538,0.0,0.0,0.0,0.261873662472,0.965102136135,2.0
16,16,15.1053524017,6.15926122665,0.0,0.0,0.0,0.114145025611,0.993464112282,2.0
17,17,14.1306905746,5.85139608383,0.0,0.0,0.0,0.241310834885,0.970447897911,2.0
18,18,13.2628698349,5.33703374863,0.0,0.0,0.0,0.205256611109,0.978708207607,2.0
19,19,12.3524885178,4.9052324295,0.0,0.0,0.0,0.191163748503,0.981558144093,2.0
20,20,11.3677110672,4.52276468277,0.0,0.0,0.0,0.179485365748,0.983760654926,2.0
21,21,10.421620369,4.1595621109,0.0,0.0,0.0,0.175397962332,0.984497606754,2.0
22,22,9.46181964874,3.78682374954,0.0,0.0,0.0,0.155436292291,0.987845897675,2.0
23,23,8.52577114105,3.40852379799,0.0,0.0,0.0,0.170206204057,0.985408484936,2.0
24,24,7.52866697311,3.04583716393,0.0,0.0,0.0,0.224036857486,0.974580645561,2.0
25,25,6.57169866562,2.63165903091,0.0,0.0,0.0,0.196946442127,0.980414271355,2.0
26,26,5.65816402435,2.19822144508,0.0,0.0,0.0,0.114859856665,0.993381679058,2.0
27,27,4.66602468491,1.9638351202,0.0,0.0,0.0,0.248249694705,0.968696057796,2.0
28,28,3.78060030937,1.44718456268,0.0,0.0,0.0,0.229516744614,0.973304688931,2.0
29,29,2.79976916313,1.01757371426,0.0,0.0,0.0,0.227165818214,0.973856091499,2.0
30,30,1.85815322399,0.541745245457,0.0,0.0,0.0,0.182926297188,0.98312664032,2.0
31,31,0.87878715992,0.181454971433,0.0,0.0,0.0,0.197580978274,0.980286538601,2.0
32,32,-0.0479659438133,-0.306926131248,0.0,0.0,0.0,0.230267494917,0.973127365112,2.0
33,33,-1.00064659119,-0.774114608765,0.0,0.0,0.0,0.208107054234,0.978106081486,2.0
34,34,-1.90062451363,-1.25275671482,0.0,0.0,0.0,0.252803057432,0.967517733574,2.0
