,Unnamed: 0,x,y,z,qx,qy,qz,qw
0,0,5.88482093811,-9.07085800171,0.0,0.0,0.0,0.582523772743,0.81281366511
1,1,3.86186408997,-1.85023987293,0.0,0.0,0.0,0.45317644454,0.891420837828
2,2,5.71007442474,-0.234582662582,0.0,0.0,0.0,0.237436245027,0.971403124119
