,Unnamed: 0,x,y,z,qx,qy,qz,qw,type
0,0,36.65858078,-5.07435178757,0.0,0.0,0.0,-0.138819679618,0.990317702293,1.0
1,1,37.6934051514,-5.07313156128,0.0,0.0,0.0,0.147846847773,0.98901027441,1.0
2,2,38.7457466125,-4.83585977554,0.0,0.0,0.0,0.094960398972,0.995481073856,1.0
3,3,39.7502670288,-4.65171909332,0.0,0.0,0.0,0.0442247912288,0.999021589756,1.0
4,4,40.7582321167,-4.65190696716,0.0,0.0,0.0,-0.028337996453,0.999598383904,1.0
5,5,41.8583831787,-4.7287735939,0.0,0.0,0.0,-0.0923829674721,0.995723545551,1.0
6,6,42.8384895325,-5.0051112175,0.0,0.0,0.0,-0.148719117045,0.98887950182,1.0
7,7,43.8761711121,-5.3140039444,0.0,0.0,0.0,-0.160367146134,0.987057447433,1.0
8,8,44.8458061218,-5.63296985626,0.0,0.0,0.0,-0.163477003574,0.98654717207,1.0
9,9,45.792137146,-6.07372665405,0.0,0.0,0.0,-0.262577593327,0.96491086483,1.0
10,10,46.6440582275,-6.61421060562,0.0,0.0,0.0,-0.325065433979,0.945691525936,1.0
11,11,47.4097290039,-7.33472633362,0.0,0.0,0.0,-0.41240260005,0.911001682281,1.0
12,12,48.0479354858,-8.25571346283,0.0,0.0,0.0,-0.474369287491,0.880325973034,1.0
13,13,48.8114089966,-9.03847122192,0.0,0.0,0.0,-0.343035191298,0.939322531223,1.0
14,14,49.5120773315,-9.83656787872,0.0,0.0,0.0,-0.439799964428,0.898095726967,1.0
15,15,50.0763092041,-10.713095665,0.0,0.0,0.0,-0.468741983175,0.883335113525,1.0
16,16,50.8149871826,-12.197180748,0.0,0.0,0.0,-0.9883441329,0.152236297727,1.0
17,17,50.0262489319,-11.5588140488,0.0,0.0,0.0,0.96246689558,0.271399199963,2.0
18,18,49.1714706421,-11.0300292969,0.0,0.0,0.0,0.967635631561,0.252351611853,2.0
19,19,48.3128433228,-10.514081955,0.0,0.0,0.0,0.97073829174,0.240139856935,2.0
20,20,47.3694915771,-10.0548915863,0.0,0.0,0.0,0.978020310402,0.2085095644,2.0
21,21,46.4111022949,-9.60219192505,0.0,0.0,0.0,0.985138952732,0.171759307384,2.0
22,22,45.4361610413,-9.35025882721,0.0,0.0,0.0,0.992227137089,0.124439902604,2.0
23,23,44.3963775635,-9.11530780792,0.0,0.0,0.0,0.99451893568,0.104556404054,2.0
24,24,43.35414505,-8.92527389526,0.0,0.0,0.0,0.996871352196,0.0790409222245,2.0
25,25,42.3546791077,-8.81772613525,0.0,0.0,0.0,0.998070478439,0.0620911568403,2.0
26,26,41.3237800598,-8.7225227356,0.0,0.0,0.0,0.999025821686,0.0441294163465,2.0
27,27,40.278503418,-8.63920307159,0.0,0.0,0.0,0.99918949604,0.0402540415525,2.0
28,28,39.1971054077,-8.53587532043,0.0,0.0,0.0,0.999455690384,0.032989192754,2.0
29,29,38.1678771973,-8.53262996674,0.0,0.0,0.0,-0.999156475067,0.0410643517971,2.0
30,30,37.2082901001,-8.95313549042,0.0,0.0,0.0,-0.982870101929,0.184299588203,2.0
31,31,36.1851654053,-8.9996471405,0.0,0.0,0.0,0.999649941921,0.0264573972672,2.0
