,Unnamed: 0,x,y,z,qx,qy,qz,qw,type
0,0,-2.08855700493,1.05378997326,0.0,0.0,0.0,0.926440656185,0.376440793276,1.0
1,1,-2.47266983986,-0.307393789291,0.0,0.0,0.0,0.994319081306,0.10644030571,1.0
2,2,-2.16865086555,-1.46756803989,0.0,0.0,0.0,-0.991225302219,0.13218319416,1.0
3,3,-1.7279099226,-2.39993357658,0.0,0.0,0.0,-0.933405339718,0.358823776245,1.0
4,4,-2.74043107033,-2.21974611282,0.0,0.0,0.0,-0.946277022362,0.32335704565,1.0
5,5,-3.72378754616,-2.02937960625,0.0,0.0,0.0,-0.95624601841,0.292563855648,1.0
6,6,-4.72732114792,-2.1274433136,0.0,0.0,0.0,-0.954407989979,0.298505187035,1.0
7,7,-5.75052785873,-2.09968352318,0.0,0.0,0.0,-0.955293357372,0.295659631491,1.0
8,8,-6.75414276123,-2.08250546455,0.0,0.0,0.0,-0.955997765064,0.29337400198,1.0
9,9,-7.76800441742,-1.99294197559,0.0,0.0,0.0,-0.957995116711,0.286784440279,1.0
10,10,-8.36522483826,-1.1494281292,0.0,0.0,0.0,-0.97149503231,0.237059891224,1.0
11,11,-8.21281051636,-2.1486389637,0.0,0.0,0.0,-0.955468952656,0.295091658831,1.0
12,12,-9.12877941132,-2.56311917305,0.0,0.0,0.0,-0.947883069515,0.318618476391,1.0
13,13,-8.78217887878,-3.82513189316,0.0,0.0,0.0,-0.923391878605,0.383858591318,1.0
14,14,-7.98939657211,-5.28194093704,0.0,0.0,0.0,-0.886768698692,0.462213456631,1.0
15,15,-6.71414470673,-6.85219621658,0.0,0.0,0.0,-0.832965135574,0.553325533867,1.0
16,16,-5.93782711029,-7.53202009201,0.0,0.0,0.0,-0.802083790302,0.597211480141,1.0
17,17,-4.35556030273,-8.54445171356,0.0,0.0,0.0,-0.739765882492,0.672864317894,1.0
18,18,-2.60591077805,-9.22344493866,0.0,0.0,0.0,-0.670499026775,0.741910398006,1.0
19,19,-1.61615025997,-9.44830131531,0.0,0.0,0.0,-0.630283117294,0.776365339756,1.0
20,20,0.0963985174894,-9.5792388916,0.0,0.0,0.0,-0.558563232422,0.829461932182,1.0
21,21,1.92148709297,-9.38099956512,0.0,0.0,0.0,-0.476782917976,0.879021048546,1.0
22,22,3.6190776825,-8.86348724365,0.0,0.0,0.0,-0.393269211054,0.919423341751,1.0
23,23,5.10315847397,-8.10764503479,0.0,0.0,0.0,-0.312731206417,0.949841678143,1.0
24,24,6.25354194641,-7.24976873398,0.0,0.0,0.0,-0.240654870868,0.970610737801,1.0
25,25,7.09857797623,-6.42020702362,0.0,0.0,0.0,-0.180007070303,0.983665287495,1.0
26,26,7.84007787704,-5.47838258743,0.0,0.0,0.0,-0.118424765766,0.992963016033,1.0
27,27,8.45773601532,-4.47186994553,0.0,0.0,0.0,-0.0574696995318,0.998347222805,1.0
28,28,8.91698646545,-3.45413398743,0.0,0.0,0.0,0.000963075377513,0.999999523163,1.0
29,29,9.32726097107,-2.0836019516,0.0,0.0,0.0,0.0753093287349,0.997160196304,1.0
30,30,9.51630973816,-0.785810351372,0.0,0.0,0.0,0.143614128232,0.989633738995,1.0
31,31,9.54030132294,0.257230103016,0.0,0.0,0.0,0.197374641895,0.980328142643,1.0
32,32,9.45170307159,1.2593793869,0.0,0.0,0.0,0.248747810721,0.968568265438,1.0
33,33,9.22913265228,2.37881708145,0.0,0.0,0.0,0.306054085493,0.952014148235,1.0
34,34,8.84725952148,3.35376548767,0.0,0.0,0.0,0.356857270002,0.934158921242,1.0
35,35,8.79205799103,2.17600178719,0.0,0.0,0.0,0.293641924858,0.955915510654,1.0
