,Unnamed: 0,x,y,z,qx,qy,qz,qw
0,0,-46.4071769714,-15.2765398026,0.0,0.0,0.0,0.830940761434,0.556360899946
1,1,-46.1450958252,-5.72340345383,0.0,0.0,0.0,0.404094326021,0.914717320093
2,2,-35.6148948669,6.07774543762,0.0,0.0,0.0,0.342357611207,0.939569723889
3,3,-25.1545085907,14.9349527359,0.0,0.0,0.0,0.281470745844,0.959569809464
4,4,-19.7251338959,20.4367790222,0.0,0.0,0.0,0.297304018439,0.954782865692
5,5,-9.25280094147,28.1328449249,0.0,0.0,0.0,0.28548191467,0.958384096485
6,6,-2.60328388214,31.8052120209,0.0,0.0,0.0,0.371704040125,0.928351284027
