,Unnamed: 0,x,y,z,qx,qy,qz,qw
0,0,-37.397151947,50.8917999268,0.0,0.0,0.0,0.976893658053,-0.213725948016
1,1,-45.9659004211,48.2149620056,0.0,0.0,0.0,-0.773281743715,0.634062571705
2,2,-45.6493873596,38.8160133362,0.0,0.0,0.0,-0.682278731813,0.731092150222
3,3,-38.5415039062,12.5874176025,0.0,0.0,0.0,-0.599149767486,0.800636968995
4,4,-33.716999054,-5.33701467514,0.0,0.0,0.0,-0.648448528023,0.761258501762
5,5,-27.5176277161,-31.0865440369,0.0,0.0,0.0,-0.0257866793919,0.999667468294
6,6,-16.2092094421,-28.8455200195,0.0,0.0,0.0,0.1941575201,0.980970365194
