,Unnamed: 0,x,y,z,qx,qy,qz,qw,type
0,0,37.0596427917,-5.26636743546,0.0,0.0,0.0,-0.145371809602,0.989377081394,1.0
1,1,38.089012146,-5.40766048431,0.0,0.0,0.0,-0.0333192721009,0.999444782734,1.0
2,2,39.1210899353,-5.47709608078,0.0,0.0,0.0,-0.0523260310292,0.998630046844,1.0
3,3,40.1397819519,-5.74188756943,0.0,0.0,0.0,-0.169831380248,0.985473155975,1.0
4,4,41.1489906311,-5.99489831924,0.0,0.0,0.0,-0.00498837325722,0.999987542629,1.0
5,5,42.1907463074,-5.91891908646,0.0,0.0,0.0,0.0822082385421,0.996615171432,1.0
6,6,43.2580490112,-5.87199497223,0.0,0.0,0.0,-0.0925186499953,0.995710968971,1.0
7,7,44.2997398376,-6.10662555695,0.0,0.0,0.0,-0.128681927919,0.991685926914,1.0
8,8,45.3814964294,-6.4280128479,0.0,0.0,0.0,-0.169233113527,0.985576033592,1.0
9,9,46.373046875,-6.81290769577,0.0,0.0,0.0,-0.205658793449,0.978623747826,1.0
10,10,47.2925834656,-7.23473119736,0.0,0.0,0.0,-0.173527956009,0.984828948975,1.0
11,11,48.2553062439,-7.58864021301,0.0,0.0,0.0,-0.124316737056,0.992242574692,1.0
12,12,49.3315544128,-7.79979372025,0.0,0.0,0.0,-0.050567086786,0.998720645905,1.0
13,13,50.3768539429,-7.87290287018,0.0,0.0,0.0,-0.0338627807796,0.999426484108,1.0
14,14,51.44739151,-7.99921321869,0.0,0.0,0.0,-0.0755361244082,0.997143089771,1.0
15,15,52.49426651,-8.1918926239,0.0,0.0,0.0,-0.10987958312,0.993944883347,1.0
16,16,53.5569381714,-8.45429611206,0.0,0.0,0.0,-0.133211672306,0.99108761549,1.0
17,17,54.5553588867,-8.80094051361,0.0,0.0,0.0,-0.220911890268,0.975293755531,1.0
18,18,55.5451850891,-9.30291748047,0.0,0.0,0.0,-0.23396627605,0.972244739532,1.0
19,19,56.4829597473,-9.77798652649,0.0,0.0,0.0,-0.228328853846,0.973584055901,1.0
20,20,57.384601593,-10.2767429352,0.0,0.0,0.0,-0.282812356949,0.959175229073,1.0
21,21,58.211730957,-10.9056968689,0.0,0.0,0.0,-0.396363139153,0.918093800545,1.0
22,22,58.8795623779,-11.730805397,0.0,0.0,0.0,-0.425807863474,0.904813587666,1.0
23,23,59.6383361816,-12.4442825317,0.0,0.0,0.0,-0.284878849983,0.958563506603,1.0
24,24,60.553943634,-12.9476442337,0.0,0.0,0.0,-0.18108548224,0.983467340469,1.0
25,25,61.5326919556,-13.3562955856,0.0,0.0,0.0,-0.224008396268,0.974587202072,1.0
26,26,62.4020233154,-13.9334783554,0.0,0.0,0.0,-0.360466271639,0.932772219181,1.0
27,27,63.2498207092,-14.573390007,0.0,0.0,0.0,-0.29820433259,0.954502046108,1.0
28,28,63.7617225647,-15.4870548248,0.0,0.0,0.0,-0.672041654587,0.740513324738,1.0
29,29,64.0359954834,-16.5166740417,0.0,0.0,0.0,-0.507928669453,0.861399114132,1.0
30,30,64.5673217773,-17.4338607788,0.0,0.0,0.0,-0.517713308334,0.855554163456,1.0
31,31,64.8771133423,-18.3869552612,0.0,0.0,0.0,-0.575146913528,0.818050146103,1.0
32,32,65.1856689453,-19.3432483673,0.0,0.0,0.0,-0.554349184036,0.832284212112,1.0
33,33,65.5988845825,-20.3012733459,0.0,0.0,0.0,-0.511835575104,0.859083473682,1.0
34,34,66.036315918,-21.2657871246,0.0,0.0,0.0,-0.499624967575,0.866241812706,1.0
35,35,66.9285202026,-21.9918785095,0.0,0.0,0.0,-0.441592633724,0.897215664387,1.0
36,36,67.6986846924,-22.7610702515,0.0,0.0,0.0,-0.403053581715,0.915176391602,1.0
37,37,68.3905639648,-23.5258808136,0.0,0.0,0.0,-0.439483970404,0.898250460625,1.0
38,38,68.7183303833,-24.5206775665,0.0,0.0,0.0,-0.746204733849,0.665716528893,1.0
39,39,68.5807800293,-25.564743042,0.0,0.0,0.0,-0.707422673702,0.706790745258,1.0
40,40,68.6359329224,-26.5661182404,0.0,0.0,0.0,-0.635065674782,0.772458136082,1.0
41,41,68.8033370972,-27.6213912964,0.0,0.0,0.0,-0.727542519569,0.686062574387,1.0
42,42,68.1958847046,-28.4185085297,0.0,0.0,0.0,-0.971499800682,0.237040430307,1.0
