,Unnamed: 0,x,y,z,qx,qy,qz,qw,type
0,0,37.0456237793,-5.07859325409,0.0,0.0,0.0,-0.102226778865,0.994761109352,1.0
1,1,38.1000900269,-5.04257202148,0.0,0.0,0.0,-0.0203803926706,0.999792277813,1.0
2,2,39.1726570129,-5.09671020508,0.0,0.0,0.0,-0.0579406172037,0.998320043087,1.0
3,3,40.1756134033,-5.23475885391,0.0,0.0,0.0,-0.0990731343627,0.995080173016,1.0
4,4,41.2295646667,-5.49440336227,0.0,0.0,0.0,-0.137431681156,0.990511238575,1.0
5,5,42.2882423401,-5.84718704224,0.0,0.0,0.0,-0.178521037102,0.983936071396,1.0
6,6,43.326675415,-6.25407266617,0.0,0.0,0.0,-0.150224149227,0.988651990891,1.0
7,7,44.3945007324,-6.47771978378,0.0,0.0,0.0,-0.0848416090012,0.996394455433,1.0
8,8,45.4612350464,-6.68748998642,0.0,0.0,0.0,-0.109204106033,0.994019329548,1.0
9,9,46.4365577698,-6.91408967972,0.0,0.0,0.0,-0.121896885335,0.992542743683,1.0
10,10,47.5053710938,-7.18327951431,0.0,0.0,0.0,-0.134033128619,0.99097687006,1.0
11,11,48.5801773071,-7.50735044479,0.0,0.0,0.0,-0.147622793913,0.989043712616,1.0
12,12,49.5532035828,-7.81278371811,0.0,0.0,0.0,-0.164456695318,0.98638433218,1.0
13,13,50.6342430115,-8.15068531036,0.0,0.0,0.0,-0.157893463969,0.987456142902,1.0
14,14,51.6018295288,-8.444272995,0.0,0.0,0.0,-0.154022604227,0.98806732893,1.0
15,15,52.5733833313,-8.74628257751,0.0,0.0,0.0,-0.15556935966,0.987824976444,1.0
16,16,53.5437774658,-9.04054069519,0.0,0.0,0.0,-0.142825737596,0.989747822285,1.0
17,17,54.5466766357,-9.28837394714,0.0,0.0,0.0,-0.0939321815968,0.995578587055,1.0
18,18,55.514415741,-9.66751384735,0.0,0.0,0.0,-0.276516318321,0.961009204388,1.0
19,19,56.3034667969,-10.3397350311,0.0,0.0,0.0,-0.404592573643,0.914497077465,1.0
20,20,57.1472854614,-11.014289856,0.0,0.0,0.0,-0.249131321907,0.96846973896,1.0
21,21,58.1826095581,-11.3455591202,0.0,0.0,0.0,-0.0909617617726,0.995854377747,1.0
22,22,59.2631988525,-11.5492267609,0.0,0.0,0.0,-0.101979382336,0.994786500931,1.0
23,23,60.3720970154,-11.7549829483,0.0,0.0,0.0,-0.105679631233,0.994400203228,1.0
24,24,61.4418411255,-11.9435815811,0.0,0.0,0.0,-0.0790460333228,0.996870994568,1.0
25,25,62.4986534119,-12.1368989944,0.0,0.0,0.0,-0.136480271816,0.990642786026,1.0
26,26,63.5418395996,-12.4588346481,0.0,0.0,0.0,-0.15970672667,0.987164497375,1.0
27,27,64.548789978,-12.8848972321,0.0,0.0,0.0,-0.294958889484,0.955509960651,1.0
28,28,65.2198944092,-13.7405385971,0.0,0.0,0.0,-0.474026471376,0.880510568619,1.0
29,29,65.8720169067,-14.6290006638,0.0,0.0,0.0,-0.469962328672,0.882686495781,1.0
30,30,66.4122695923,-15.5653514862,0.0,0.0,0.0,-0.532787084579,0.846249341965,1.0
31,31,66.8423156738,-16.5847530365,0.0,0.0,0.0,-0.586445331573,0.809988796711,1.0
32,32,67.1652755737,-17.6487045288,0.0,0.0,0.0,-0.609340906143,0.792908370495,1.0
33,33,67.4201126099,-18.7293796539,0.0,0.0,0.0,-0.6445094347,0.76459634304,1.0
34,34,67.5547485352,-19.8288803101,0.0,0.0,0.0,-0.678889155388,0.73424077034,1.0
