,Unnamed: 0,x,y,z,qx,qy,qz,qw
0,0,-3.81255173683,0.723462820053,0.0,0.0,0.0,-0.568170580831,0.822910803841
1,1,-1.00861787796,-1.7578792572,0.0,0.0,0.0,-0.366840576033,0.930283823237
