,Unnamed: 0,x,y,z,qx,qy,qz,qw
0,0,14.3588085175,-6.89334249496,0.0,0.0,0.0,0.970541531049,-0.240933884103
1,1,13.480260849,-7.35603380203,0.0,0.0,0.0,-0.420957482685,0.907080370073
2,2,13.0947275162,-8.2420797348,0.0,0.0,0.0,0.922160874601,-0.386806568397
3,3,18.3118133545,-2.19399833679,0.0,0.0,0.0,0.908494764634,-0.417896234288
