,Unnamed: 0,x,y,z,qx,qy,qz,qw,type
0,0,-0.000167704405612,0.000887295755092,0.0,0.0,0.0,0.000509260047693,0.999999880791,1.0
1,1,0.437862098217,0.901965856552,0.0,0.0,0.0,0.562602758408,0.826727330685,1.0
2,2,0.889748752117,1.82502925396,0.0,0.0,0.0,0.523476660252,0.852039992809,1.0
3,3,1.31281983852,2.76146531105,0.0,0.0,0.0,0.531589925289,0.847001850605,1.0
4,4,1.67884969711,3.71012449265,0.0,0.0,0.0,0.554460406303,0.832210123539,1.0
5,5,2.35553073883,4.4721326828,0.0,0.0,0.0,0.0533205978572,0.998577415943,1.0
6,6,2.16748118401,3.46974515915,0.0,0.0,0.0,-0.886617898941,0.462502658367,1.0
7,7,1.62833321095,2.55970287323,0.0,0.0,0.0,-0.879402637482,0.476078808308,1.0
8,8,1.06119608879,1.70675837994,0.0,0.0,0.0,-0.880464315414,0.474112421274,1.0
9,9,0.47666490078,0.83482915163,0.0,0.0,0.0,-0.892926692963,0.450202077627,1.0
10,10,-0.0305465441197,-0.0718169808388,0.0,0.0,0.0,-0.85682374239,0.515609443188,1.0
