,x,y,z,qx,qy,qz,qw
0,-8.59124851227,0.00721383094788,0.0,0.0,0.0,0.367203156312,0.930140764613
1,-6.55257415771,2.07877397537,0.0,0.0,0.0,0.310192457625,0.950673781711
2,-3.87823295593,3.57981848717,0.0,0.0,0.0,0.0814834690236,0.996674693306
3,-1.55690228939,3.36887836456,0.0,0.0,0.0,0.414069749691,0.910245155104
4,-0.330045700073,5.02423763275,0.0,0.0,0.0,0.200533345906,0.979686877109
5,2.54783582687,6.16411209106,0.0,0.0,0.0,0.157243247565,0.987559902535
