,error,area,veriance
0,0.10071901232,0.0,0.0
1,0.0996636003256,0.0,0.0
2,0.0985073521733,0.0,0.0
3,0.0972518026829,0.0,0.0
4,0.0958977863193,0.0,0.0
5,0.0944485217333,0.0,0.0
6,0.0929016396403,0.0,0.0
7,0.0912611633539,0.0,0.0
8,0.0895287692547,0.0,0.0
9,0.0877202376723,0.0,0.0
10,0.062229141593,0.0,0.0
11,0.0226784236729,0.00814591534436,0.0226784236729
12,0.0226784236729,0.00814591534436,0.0226784236729
13,0.020497219637,0.00814591534436,0.0226784236729
14,0.0181873496622,0.00814591534436,0.0226784236729
15,0.0157974101603,0.00814591534436,0.0226784236729
16,0.0133350417018,0.00814591534436,0.0226784236729
17,0.0108119593933,0.00814591534436,0.0226784236729
18,0.00821141153574,0.00814591534436,0.0226784236729
19,0.00554700708017,0.00814591534436,0.0226784236729
20,0.00281738187186,0.00814591534436,0.0226784236729
21,2.44271777774e-05,0.00814591534436,0.0226784236729
22,0.00282981130295,0.00919259432703,0.0161604266614
23,0.0101145226508,0.00919259432703,0.0161604266614
24,0.0217493996024,0.00919259432703,0.0161604266614
25,0.0246942564845,0.00919259432703,0.0161604266614
26,0.0276899412274,0.00919259432703,0.0161604266614
27,0.0307330545038,0.00919259432703,0.0161604266614
28,0.0338218361139,0.00919259432703,0.0161604266614
29,0.036953959614,0.00919259432703,0.0161604266614
30,0.0401269234717,0.011205595918,0.0266613867134
31,0.0433302149177,0.011205595918,0.0266613867134
32,0.0392350554466,0.011205595918,0.0266613867134
33,0.0351476296782,0.011205595918,0.0266613867134
34,0.0383012406528,0.011205595918,0.0266613867134
35,0.041415642947,0.011205595918,0.0266613867134
36,0.0444892607629,0.011205595918,0.0266613867134
37,0.0475194901228,0.011205595918,0.0266613867134
38,0.0505064614117,0.011205595918,0.0266613867134
39,0.0534478984773,0.01590385288,0.0353170149028
40,0.05634457618,0.01590385288,0.0353170149028
41,0.0579961463809,0.01590385288,0.0353170149028
42,0.058433867991,0.01590385288,0.0353170149028
43,0.0600241087377,0.01590385288,0.0353170149028
44,0.0627619326115,0.01590385288,0.0353170149028
45,0.0758862644434,0.01590385288,0.0353170149028
46,0.0831418186426,0.0217530094087,0.0487887859344
47,0.0903442502022,0.0217530094087,0.0487887859344
48,0.0974876657128,0.0217530094087,0.0487887859344
49,0.104566141963,0.0217530094087,0.0487887859344
50,0.107871077955,0.0217530094087,0.0487887859344
51,0.111080080271,0.0217530094087,0.0487887859344
52,0.117908418179,0.0217530094087,0.0487887859344
53,0.124655760825,0.0319792591035,0.0676273927093
54,0.131302699447,0.0319792591035,0.0676273927093
55,0.13784532249,0.0319792591035,0.0676273927093
56,0.144283697009,0.0319792591035,0.0676273927093
57,0.150618389249,0.0319792591035,0.0676273927093
58,0.156849831343,0.0319792591035,0.0676273927093
59,0.158010601997,0.0319792591035,0.0676273927093
60,0.159119948745,0.0460968539119,0.086816675961
61,0.165096744895,0.0460968539119,0.086816675961
62,0.170972853899,0.0460968539119,0.086816675961
63,0.176419615746,0.0460968539119,0.086816675961
64,0.181820243597,0.0460968539119,0.086816675961
65,0.187117293477,0.0460968539119,0.086816675961
66,0.192309290171,0.0460968539119,0.086816675961
67,0.196072876453,0.0646745041013,0.106773428619
68,0.199817091227,0.0646745041013,0.106773428619
69,0.204783737659,0.0646745041013,0.106773428619
70,0.209645241499,0.0646745041013,0.106773428619
71,0.214400261641,0.0646745041013,0.106773428619
72,0.219047918916,0.0646745041013,0.106773428619
73,0.223588094115,0.0646745041013,0.106773428619
74,0.228020504117,0.0868841633201,0.126138314605
75,0.230995312333,0.0868841633201,0.126138314605
76,0.23369024694,0.0868841633201,0.126138314605
77,0.236872658134,0.0868841633201,0.126138314605
78,0.240668714046,0.0868841633201,0.126138314605
79,0.244353756309,0.0868841633201,0.126138314605
80,0.248620525002,0.0868841633201,0.126138314605
81,0.252518385649,0.113318532705,0.143862232566
82,0.256315171719,0.113318532705,0.143862232566
83,0.260017335415,0.113318532705,0.143862232566
84,0.26245585084,0.113318532705,0.143862232566
85,0.264915853739,0.113318532705,0.143862232566
86,0.267943561077,0.113318532705,0.143862232566
87,0.271467894316,0.113318532705,0.143862232566
88,0.274930030107,0.141875654459,0.160269647837
89,0.278336286545,0.141875654459,0.160269647837
90,0.281692534685,0.141875654459,0.160269647837
91,0.284997612238,0.141875654459,0.160269647837
92,0.288247644901,0.141875654459,0.160269647837
93,0.290475875139,0.141875654459,0.160269647837
94,0.292643219233,0.141875654459,0.160269647837
95,0.295682877302,0.173375055194,0.175589084625
96,0.298641204834,0.173375055194,0.175589084625
97,0.301510691643,0.173375055194,0.175589084625
98,0.304284840822,0.173375055194,0.175589084625
99,0.308532267809,0.173375055194,0.175589084625
100,0.311261683702,0.173375055194,0.175589084625
101,0.313380122185,0.202642962337,0.189774245024
102,0.315494805574,0.202642962337,0.189774245024
103,0.31860640645,0.202642962337,0.189774245024
104,0.321631282568,0.202642962337,0.189774245024
105,0.324576497078,0.202642962337,0.189774245024
106,0.327448189259,0.202642962337,0.189774245024
107,0.330252945423,0.235177949071,0.203057423234
108,0.332996994257,0.235177949071,0.203057423234
109,0.33588629961,0.235177949071,0.203057423234
110,0.338748782873,0.235177949071,0.203057423234
111,0.341361343861,0.235177949071,0.203057423234
112,0.343916773796,0.235177949071,0.203057423234
113,0.346408337355,0.271396607161,0.215600118041
114,0.348829388618,0.271396607161,0.215600118041
115,0.351173758507,0.271396607161,0.215600118041
116,0.354056090117,0.271396607161,0.215600118041
117,0.354640841484,0.271396607161,0.215600118041
118,0.353161066771,0.271396607161,0.215600118041
119,0.35555267334,0.271396607161,0.215600118041
120,0.357893794775,0.308042377234,0.227120444179
121,0.360189586878,0.308042377234,0.227120444179
122,0.362429469824,0.308042377234,0.227120444179
123,0.36465343833,0.308042377234,0.227120444179
124,0.366817086935,0.308042377234,0.227120444179
125,0.367447018623,0.308042377234,0.227120444179
126,0.36650544405,0.308042377234,0.227120444179
127,0.366984277964,0.3501919806,0.237637460232
128,0.368919491768,0.3501919806,0.237637460232
129,0.370808511972,0.3501919806,0.237637460232
130,0.372650980949,0.3501919806,0.237637460232
131,0.37444588542,0.3501919806,0.237637460232
132,0.376192599535,0.3501919806,0.237637460232
133,0.377862513065,0.3501919806,0.237637460232
134,0.377983659506,0.393394351006,0.247530937195
135,0.377991050482,0.393394351006,0.247530937195
136,0.37946408987,0.393394351006,0.247530937195
137,0.380887895823,0.393394351006,0.247530937195
138,0.382279276848,0.393394351006,0.247530937195
139,0.383641093969,0.393394351006,0.247530937195
140,0.384981751442,0.393394351006,0.247530937195
141,0.386296510696,0.437375664711,0.256711304188
142,0.387580215931,0.437375664711,0.256711304188
143,0.38882958889,0.437375664711,0.256711304188
144,0.388708621264,0.437375664711,0.256711304188
145,0.387146949768,0.437375664711,0.256711304188
146,0.386846333742,0.437375664711,0.256711304188
147,0.38787573576,0.476414173841,0.264816999435
148,0.388869166374,0.476414173841,0.264816999435
149,0.389826238155,0.476414173841,0.264816999435
150,0.391494750977,0.476414173841,0.264816999435
151,0.392752081156,0.476414173841,0.264816999435
152,0.393983930349,0.476414173841,0.264816999435
153,0.3935739398,0.476414173841,0.264816999435
154,0.39144012332,0.518062829971,0.272185713053
155,0.390814989805,0.518062829971,0.272185713053
156,0.391825258732,0.518062829971,0.272185713053
157,0.392825484276,0.518062829971,0.272185713053
158,0.39377695322,0.518062829971,0.272185713053
159,0.394707679749,0.518062829971,0.272185713053
160,0.395623832941,0.518062829971,0.272185713053
161,0.396490454674,0.562452375889,0.279039829969
162,0.393419414759,0.562452375889,0.279039829969
163,0.390372544527,0.562452375889,0.279039829969
164,0.391193181276,0.562452375889,0.279039829969
165,0.391991257668,0.562452375889,0.279039829969
166,0.392767131329,0.562452375889,0.279039829969
167,0.392764925957,0.562452375889,0.279039829969
168,0.392968118191,0.607295572758,0.284942001104
169,0.393139511347,0.607295572758,0.284942001104
170,0.393271684647,0.607295572758,0.284942001104
171,0.393381685019,0.607295572758,0.284942001104
172,0.389888674021,0.607295572758,0.284942001104
173,0.386444121599,0.607295572758,0.284942001104
174,0.384799003601,0.607295572758,0.284942001104
175,0.384895384312,0.648950874805,0.289795845747
176,0.384964793921,0.648950874805,0.289795845747
177,0.385000556707,0.648950874805,0.289795845747
178,0.385011732578,0.648950874805,0.289795845747
179,0.385000109673,0.648950874805,0.289795845747
180,0.384958833456,0.648950874805,0.289795845747
181,0.384884059429,0.648950874805,0.289795845747
182,0.378722548485,0.690413475037,0.293870031834
183,0.372458338737,0.690413475037,0.293870031834
184,0.372207462788,0.690413475037,0.293870031834
185,0.371923804283,0.690413475037,0.293870031834
186,0.373646944761,0.690413475037,0.293870031834
187,0.374163538218,0.690413475037,0.293870031834
188,0.374656796455,0.690413475037,0.293870031834
189,0.375117510557,0.727679550648,0.297405660152
190,0.373723059893,0.727679550648,0.297405660152
191,0.37038654089,0.727679550648,0.297405660152
192,0.366930186749,0.727679550648,0.297405660152
193,0.367170423269,0.727679550648,0.297405660152
194,0.367387503386,0.727679550648,0.297405660152
195,0.367573231459,0.727679550648,0.297405660152
196,0.367735654116,0.76787853241,0.300304323435
197,0.367866426706,0.76787853241,0.300304323435
198,0.367970824242,0.76787853241,0.300304323435
199,0.368043482304,0.76787853241,0.300304323435
200,0.368087828159,0.76787853241,0.300304323435
201,0.358080118895,0.76787853241,0.300304323435
202,0.347276598215,0.76787853241,0.300304323435
203,0.346646100283,0.806465625763,0.302081823349
204,0.34752574563,0.806465625763,0.302081823349
205,0.347783058882,0.806465625763,0.302081823349
206,0.348016351461,0.806465625763,0.302081823349
207,0.348223090172,0.806465625763,0.302081823349
208,0.348412066698,0.806465625763,0.302081823349
209,0.348577409983,0.806465625763,0.302081823349
210,0.345017671585,0.841263055801,0.3036634624
211,0.341331869364,0.841263055801,0.3036634624
212,0.341340750456,0.841263055801,0.3036634624
213,0.341327011585,0.841263055801,0.3036634624
214,0.341292262077,0.841263055801,0.3036634624
215,0.341235429049,0.841263055801,0.3036634624
216,0.341156840324,0.841263055801,0.3036634624
217,0.341056764126,0.879138231277,0.304983764887
218,0.340934336185,0.879138231277,0.304983764887
219,0.340790688992,0.879138231277,0.304983764887
220,0.339816689491,0.879138231277,0.304983764887
221,0.338392913342,0.879138231277,0.304983764887
222,0.337641716003,0.879138231277,0.304983764887
223,0.336875557899,0.879138231277,0.304983764887
224,0.336077004671,0.91758030653,0.30603608489
225,0.335264086723,0.91758030653,0.30603608489
226,0.334420681,0.91758030653,0.30603608489
227,0.33357322216,0.91758030653,0.30603608489
228,0.332699358463,0.91758030653,0.30603608489
229,0.331821113825,0.91758030653,0.30603608489
230,0.33650252223,0.9514067173,0.307033926249
231,0.338386118412,0.9514067173,0.307033926249
232,0.337446898222,0.9514067173,0.307033926249
233,0.336503505707,0.9514067173,0.307033926249
234,0.33552929759,0.9514067173,0.307033926249
235,0.334548860788,0.9514067173,0.307033926249
236,0.333537757397,0.9514067173,0.307033926249
237,0.332531005144,0.990040302277,0.307837605476
238,0.331509113312,0.990040302277,0.307837605476
239,0.340113848448,0.990040302277,0.307837605476
240,0.348657786846,0.990040302277,0.307837605476
241,0.347624570131,0.990040302277,0.307837605476
242,0.346568763256,0.990040302277,0.307837605476
243,0.345491617918,0.990040302277,0.307837605476
244,0.344423353672,1.02696096897,0.308975487947
245,0.34333562851,1.02696096897,0.308975487947
246,0.342221409082,1.02696096897,0.308975487947
247,0.341120153666,1.02696096897,0.308975487947
248,0.339972794056,1.02696096897,0.308975487947
249,0.34808152914,1.02696096897,0.308975487947
250,0.356243014336,1.02696096897,0.308975487947
251,0.359826117754,1.06441760063,0.310543954372
252,0.358733952045,1.06441760063,0.310543954372
253,0.357609570026,1.06441760063,0.310543954372
254,0.356497168541,1.06441760063,0.310543954372
255,0.355334728956,1.06441760063,0.310543954372
256,0.354166358709,1.06441760063,0.310543954372
257,0.352971822023,1.06441760063,0.310543954372
258,0.352157711983,1.10431683064,0.311774879694
259,0.351122140884,1.10431683064,0.311774879694
260,0.350080609322,1.10431683064,0.311774879694
261,0.366155922413,1.10431683064,0.311774879694
262,0.382334440947,1.10431683064,0.311774879694
263,0.381339788437,1.10431683064,0.311774879694
264,0.380229711533,1.10431683064,0.311774879694
265,0.379310011864,1.14263558388,0.313791334629
266,0.378308147192,1.14263558388,0.313791334629
267,0.377252072096,1.14263558388,0.313791334629
268,0.376163005829,1.14263558388,0.313791334629
269,0.375058740377,1.14263558388,0.313791334629
270,0.388934999704,1.14263558388,0.313791334629
271,0.402691394091,1.14263558388,0.313791334629
272,0.416360348463,1.1863451004,0.316916108131
273,0.414980769157,1.1863451004,0.316916108131
274,0.413561969995,1.1863451004,0.316916108131
275,0.412034034729,1.1863451004,0.316916108131
276,0.410459339619,1.1863451004,0.316916108131
277,0.408907651901,1.1863451004,0.316916108131
278,0.407228976488,1.22810387611,0.319550812244
279,0.405579388142,1.22810387611,0.319550812244
280,0.425009936094,1.22810387611,0.319550812244
281,0.465236842632,1.22810387611,0.319550812244
282,0.484475970268,1.26250338554,0.324696540833
283,0.482788950205,1.26250338554,0.324696540833
284,0.481102108955,1.26250338554,0.324696540833
285,0.479416251183,1.26250338554,0.324696540833
286,0.477725237608,1.26250338554,0.324696540833
287,0.476025998592,1.26250338554,0.324696540833
288,0.474317252636,1.31083881855,0.329155981541
289,0.472597807646,1.31083881855,0.329155981541
290,0.479499518871,1.31083881855,0.329155981541
291,0.495515793562,1.31083881855,0.329155981541
292,0.503056049347,1.31083881855,0.329155981541
293,0.502064168453,1.31083881855,0.329155981541
294,0.501044213772,1.31083881855,0.329155981541
295,0.500001788139,1.31083881855,0.329155981541
296,0.49894207716,1.36480140686,0.334202438593
297,0.497845560312,1.36480140686,0.334202438593
298,0.496712625027,1.36480140686,0.334202438593
299,0.495394974947,1.36480140686,0.334202438593
300,0.494109541178,1.36480140686,0.334202438593
301,0.493053078651,1.36480140686,0.334202438593
302,0.492518633604,1.36480140686,0.334202438593
303,0.491967737675,1.36480140686,0.334202438593
304,0.491421788931,1.36480140686,0.334202438593
305,0.49084842205,1.36480140686,0.334202438593
306,0.490249097347,1.41564083099,0.338649094105
307,0.489630520344,1.41564083099,0.338649094105
308,0.48900911212,1.41564083099,0.338649094105
309,0.515649914742,1.41564083099,0.338649094105
310,0.540801465511,1.41564083099,0.338649094105
311,0.553317189217,1.41564083099,0.338649094105
312,0.55463463068,1.45904481411,0.345062494278
313,0.555949509144,1.45904481411,0.345062494278
314,0.55725723505,1.45904481411,0.345062494278
315,0.558591425419,1.45904481411,0.345062494278
316,0.5598706007,1.45904481411,0.345062494278
317,0.561139941216,1.45904481411,0.345062494278
318,0.56238090992,1.45904481411,0.345062494278
319,0.683149516582,1.573797822,0.356080234051
320,0.743196606636,1.573797822,0.356080234051
321,0.748015701771,1.573797822,0.356080234051
322,0.752790868282,1.573797822,0.356080234051
323,0.757525444031,1.573797822,0.356080234051
324,0.762216806412,1.573797822,0.356080234051
325,0.766866743565,1.573797822,0.356080234051
326,0.771470665932,1.64318537712,0.370101571083
327,0.776022732258,1.64318537712,0.370101571083
328,0.780516505241,1.64318537712,0.370101571083
329,0.784946084023,1.64318537712,0.370101571083
330,0.84856069088,1.71951389313,0.38649854064
331,0.885603487492,1.71951389313,0.38649854064
332,0.901723623276,1.71951389313,0.38649854064
333,0.907450735569,1.71951389313,0.38649854064
334,0.912952184677,1.71951389313,0.38649854064
335,0.91822463274,1.71951389313,0.38649854064
336,0.923263847828,1.71951389313,0.38649854064
337,0.928120136261,1.82741594315,0.405234485865
338,0.932721614838,1.82741594315,0.405234485865
339,0.937058568001,1.82741594315,0.405234485865
340,0.941163301468,1.82741594315,0.405234485865
341,0.943299531937,1.82741594315,0.405234485865
342,0.943250060081,1.82741594315,0.405234485865
343,0.94265550375,1.82741594315,0.405234485865
344,0.946197211742,1.82741594315,0.405234485865
345,0.949530363083,1.82741594315,0.405234485865
346,0.952664792538,1.82741594315,0.405234485865
347,0.955551087856,1.82741594315,0.405234485865
348,0.961452901363,1.96721696854,0.423944354057
349,0.962987840176,1.96721696854,0.423944354057
350,0.964350700378,1.96721696854,0.423944354057
351,0.965551316738,1.96721696854,0.423944354057
352,0.96659463644,1.96721696854,0.423944354057
353,0.967475831509,1.96721696854,0.423944354057
354,0.968212902546,1.96721696854,0.423944354057
355,0.968815803528,1.96721696854,0.423944354057
356,0.969293832779,1.96721696854,0.423944354057
357,0.968685030937,1.96721696854,0.423944354057
358,0.966990292072,1.96721696854,0.423944354057
359,0.966197788715,1.96721696854,0.423944354057
360,0.966334283352,1.96721696854,0.423944354057
361,0.966394841671,1.96721696854,0.423944354057
362,0.966396570206,1.96721696854,0.423944354057
363,0.966350793839,1.96721696854,0.423944354057
364,0.966269075871,1.96721696854,0.423944354057
365,0.966162204742,1.96721696854,0.423944354057
366,0.966041505337,1.96721696854,0.423944354057
367,0.965918242931,1.96721696854,0.423944354057
368,0.965803742409,1.96721696854,0.423944354057
369,0.965708255768,1.96721696854,0.423944354057
370,0.965638875961,1.96721696854,0.423944354057
371,0.963261425495,1.96721696854,0.423944354057
372,0.960893988609,1.96721696854,0.423944354057
373,0.960881650448,1.96721696854,0.423944354057
374,0.960877597332,1.96721696854,0.423944354057
375,0.960886418819,1.96721696854,0.423944354057
376,0.960897684097,1.96721696854,0.423944354057
377,0.960911989212,1.96721696854,0.423944354057
378,0.960926473141,1.96721696854,0.423944354057
379,0.960941791534,1.96721696854,0.423944354057
380,0.960956037045,1.96721696854,0.423944354057
381,0.960971474648,1.96721696854,0.423944354057
382,0.960988342762,1.96721696854,0.423944354057
383,0.9610055089,1.96721696854,0.423944354057
384,0.961022555828,1.96721696854,0.423944354057
385,0.960236668587,1.96721696854,0.423944354057
386,0.959346473217,1.96721696854,0.423944354057
387,0.95873850584,1.96721696854,0.423944354057
388,0.958405196667,1.96721696854,0.423944354057
389,0.957939565182,1.96721696854,0.423944354057
390,0.957330048084,1.96721696854,0.423944354057
391,0.956570208073,1.96721696854,0.423944354057
392,0.955653369427,1.96721696854,0.423944354057
393,0.954569518566,1.96721696854,0.423944354057
394,0.953311145306,1.96721696854,0.423944354057
395,0.951869010925,2.06294536591,0.440744042397
396,0.950240790844,2.06294536591,0.440744042397
397,0.948419630527,2.06294536591,0.440744042397
398,0.946395099163,2.06294536591,0.440744042397
399,0.944166243076,2.06294536591,0.440744042397
400,0.941724479198,2.06294536591,0.440744042397
401,0.939067959785,2.06294536591,0.440744042397
402,0.936185777187,2.06294536591,0.440744042397
403,0.932624101639,2.06294536591,0.440744042397
404,0.928312003613,2.06294536591,0.440744042397
405,0.9241065979,2.06294536591,0.440744042397
406,0.920166969299,2.06294536591,0.440744042397
407,0.915956199169,2.06294536591,0.440744042397
408,0.911475241184,2.06294536591,0.440744042397
409,0.908908784389,2.06294536591,0.440744042397
410,0.903185904026,2.1810874939,0.4543582201
411,0.897161364555,2.1810874939,0.4543582201
412,0.890833497047,2.1810874939,0.4543582201
